datetime,measured_surface,measured_surface_total_mean
2023-07-05 10:49:04,-2940870.138666667,-375.0972043343653
2023-07-05 10:49:24,-2953462.724254762,-375.4261108464032
2023-07-05 10:49:45,-2936103.28145,-374.80883696365305
2023-07-05 10:50:05,-2934012.593895238,-373.9588258106781
2023-07-05 10:50:25,-2937370.1206833334,-374.5486382685234
2023-07-05 10:50:46,-2936173.5709333336,-374.7669208420776
2023-07-05 10:51:06,-2935518.11115,-374.8127339672131
2023-07-05 10:51:27,-2940985.9458285714,-374.27519611574047
2023-07-05 10:51:47,-2941003.9494666667,-374.7532959303847
2023-07-05 10:52:09,-2930943.8242333336,-374.11718628154136
2023-07-05 10:52:29,-2936580.92395,-374.3763360580696
2023-07-05 10:52:50,-2942309.411133333,-374.8680144059992
2023-07-05 10:53:11,-2937885.729535714,-374.2114132646407
2023-07-05 10:53:31,-2945435.9264666666,-374.4127408448862
2023-07-05 10:53:51,-2939488.4081166666,-374.4481747170308
2023-07-05 10:54:13,-2941765.438366667,-374.53522191691206
2023-07-05 10:54:33,-2946184.8436000003,-374.350453854647
2023-07-05 10:54:53,-2938585.801783333,-374.4163904724461
2023-07-05 10:55:13,-2937152.4735666667,-374.6297627888603
2023-07-05 10:55:34,-2938448.477592857,-374.3202502941561
2023-07-05 10:55:55,-2932375.9767333334,-373.90743139164886
2023-07-05 10:56:15,-2946188.2332,-374.7218622198994
2023-07-05 10:56:36,-2941856.0975,-374.8552058305615
2023-07-05 10:56:56,-2936743.45385,-373.62964096180303
2023-07-05 10:57:16,-2930911.490792857,-374.37460600648274
2023-07-05 10:57:38,-2951094.1924,-374.97088995999735
2023-07-05 10:57:59,-2933249.2733,-374.3323807892483
2023-07-05 10:58:19,-2949500.9433,-374.8800661557608
2023-07-05 10:58:39,-2931055.258616667,-374.5153148039023
2023-07-05 10:58:59,-2936709.359933333,-374.4977258753202
2023-07-05 10:59:20,-2927598.5374928573,-374.5852309647979
2023-07-05 10:59:40,-2929764.2485833336,-374.2297597212272
2023-07-05 11:00:01,-2945276.070566667,-375.2981798422901
2023-07-05 11:00:21,-2930380.2951833336,-374.5380515247108
2023-07-05 11:00:43,-2929319.0896,-374.7616822503443
2023-07-05 11:01:03,-2942358.1850761906,-375.08116788083777
2023-07-05 11:01:23,-2941536.162973809,-374.82363168238993
2023-07-05 11:01:43,-2948885.041133333,-374.6194892255453
2023-07-05 11:02:04,-2946651.8724,-375.0036937327552
2023-07-05 11:02:24,-2937941.1945523806,-374.93605035358826
2023-07-05 11:02:44,-2943060.285033333,-374.6150693270428
2023-07-05 11:03:05,-2931483.4976666667,-374.7223156130898
2023-07-05 11:03:26,-2943599.7300214283,-374.7851990252897
2023-07-05 11:03:47,-2944959.06035,-374.4960985592665
2023-07-05 11:04:09,-2929174.2354666665,-374.48033149207606
2023-07-05 11:04:29,-2941950.986366667,-374.49306429879647
2023-07-05 11:04:49,-2937065.4256666666,-375.5976394990492
2023-07-05 11:05:10,-2942785.4952,-375.4703027794205
2023-07-05 11:05:32,-2934162.765966667,-374.5491265365148
2023-07-05 11:05:52,-2937575.98195,-374.60075816474944
2023-07-05 11:06:13,-2939264.075533333,-374.2323869441203
2023-07-05 11:06:33,-2936049.3943761904,-374.2699852319303
2023-07-05 11:06:53,-2925581.26015,-374.27458667016185
2023-07-05 11:07:14,-2935224.2751095234,-374.1130819212721
2023-07-05 11:07:35,-2947457.146316667,-374.45986827361565
2023-07-05 11:07:55,-2940193.391883333,-374.0708667838084
2023-07-05 11:08:15,-2945247.668033333,-375.1436117378546
2023-07-05 11:08:36,-2933454.5823357143,-373.8513135300632
2023-07-05 11:08:56,-2940566.7067214283,-374.3060317543286
2023-07-05 11:09:16,-2937578.6226333333,-374.1309535903646
2023-07-05 11:09:37,-2942068.7792,-373.8317142671095
2023-07-05 11:09:58,-2931722.587373809,-373.9024295696467
2023-07-05 11:10:18,-2934400.4335166668,-374.150281660536
2023-07-05 11:10:40,-2912143.7437333334,-373.6975487015111
2023-07-05 11:11:00,-2920146.07305,-373.2399611866179
2023-07-05 11:11:21,-2935991.9504261906,-374.2419147493971
2023-07-05 11:11:42,-2929315.6476333337,-373.8679733203506
2023-07-05 11:12:02,-2924216.445916666,-375.0399721712938
2023-07-05 11:12:22,-2935809.1593,-373.6519012531001
2023-07-05 11:12:42,-2934809.9258166663,-373.92463763293534
2023-07-05 11:13:03,-2929714.29455,-373.63701950678495
2023-07-05 11:13:23,-2932951.4075166667,-373.88195551358046
2023-07-05 11:13:44,-2930426.5044333334,-374.1167577245352
2023-07-05 11:14:05,-2935965.1954,-374.4590299444263
2023-07-05 11:14:25,-2923735.6818333333,-374.8301362858648
2023-07-05 11:14:45,-2934230.414866667,-374.7011695438136
2023-07-05 11:15:06,-2942529.525614286,-374.425386057218
2023-07-05 11:15:26,-2941116.778483333,-374.1736978701025
2023-07-05 11:15:47,-2938988.16827381,-374.01224315830825
2023-07-05 11:16:07,-2933334.9013500004,-374.6594272158155
2023-07-05 11:16:27,-2931619.895233333,-374.50756516307206
2023-07-05 11:16:48,-2931382.544788095,-374.8939490620115
2023-07-05 11:17:08,-2944745.339016666,-374.8947608255503
2023-07-05 11:17:28,-2938394.187947619,-374.2526846088602
2023-07-05 11:17:49,-2935939.593683333,-374.587998304311
2023-07-05 11:18:10,-2934057.7774833334,-374.3520700183055
2023-07-05 11:18:30,-2950148.691416667,-374.9062972126118
2023-07-05 11:18:50,-2948487.925369048,-374.84549123383016
2023-07-05 11:19:10,-2935202.8236,-374.8915204348965
2023-07-05 11:19:31,-2939608.87465,-374.415331917674
2023-07-05 11:19:52,-2937181.106204762,-373.39717778067205
2023-07-05 11:20:12,-2937169.0999666667,-374.4791123823222
2023-07-05 11:20:33,-2937493.932854762,-373.8232423925136
2023-07-05 11:20:54,-2937581.959933333,-373.7693178319855
2023-07-05 11:21:14,-2938715.3044833336,-373.7110779127949
2023-07-05 11:21:34,-2940580.2744952384,-374.4784601862783
2023-07-05 11:21:55,-2932956.3419000003,-375.0064923679061
2023-07-05 11:22:16,-2934061.4060833333,-373.7201381437943
2023-07-05 11:22:36,-2936561.88605,-374.69447723694566
2023-07-05 11:22:57,-2938122.630716667,-374.3311390685218
2023-07-05 11:23:17,-2930514.23345,-374.189438660978
2023-07-05 11:23:38,-2940298.4456,-374.057147934804
2023-07-05 11:23:58,-2938852.1593,-373.8664204686378
2023-07-05 11:24:19,-2935990.5871666665,-374.0186395401999
2023-07-05 11:24:39,-2937448.336616667,-374.0929668519124
2023-07-05 11:25:00,-2926517.214866667,-373.6030893468528
2023-07-05 11:25:21,-2928585.234633333,-374.176797670462
2023-07-05 11:25:41,-2929460.3115666667,-373.5245925780483
2023-07-05 11:26:02,-2931589.3320166664,-373.7013346829492
2023-07-05 11:26:22,-2922075.1062000003,-373.8945938402942
2023-07-05 11:26:43,-2930892.519816667,-373.9281962214984
2023-07-05 11:27:04,-2923098.6232,-374.1249942759392
2023-07-05 11:27:24,-2935193.3879000004,-373.195536351166
2023-07-05 11:27:45,-2937820.294283333,-373.9548936879247
2023-07-05 11:28:05,-2931120.8484,-373.8256857685506
2023-07-05 11:28:26,-2931435.3129,-374.67576005247616
2023-07-05 11:28:46,-2940927.5040416666,-374.4415758762482
2023-07-05 11:29:06,-2920438.9426,-373.54042652165367
2023-07-05 11:29:28,-2939608.09435,-374.43278686703695
2023-07-05 11:29:49,-2955173.9936261903,-375.3584161100197
2023-07-05 11:30:09,-2921428.2046666667,-374.1301320569143
2023-07-05 11:30:30,-2929378.3007238097,-373.8884933621084
2023-07-05 11:30:51,-2938259.59395,-374.5086940798109
2023-07-05 11:31:12,-2933892.241866667,-373.8841691291841
2023-07-05 11:31:32,-2935617.221052381,-374.2994419654541
2023-07-05 11:31:53,-2946412.1494833333,-375.2972629231173
2023-07-05 11:32:13,-2916327.267433333,-373.6386337916447
2023-07-05 11:32:34,-2934726.2736809524,-374.6129128094019
2023-07-05 11:32:55,-2929930.1480166665,-373.89843900202993
2023-07-05 11:33:16,-2916237.573416667,-373.5784022739222
2023-07-05 11:33:36,-2939428.7952166665,-374.5780261991657
2023-07-05 11:33:57,-2924485.54535,-373.9598744295214
2023-07-05 11:34:18,-2927839.539,-373.5885830060225
2023-07-05 11:34:38,-2932542.36865,-374.3764121767594
2023-07-05 11:35:00,-2939018.1188023807,-374.5748944411784
2023-07-05 11:35:21,-2926268.126616667,-373.5843881875858
2023-07-05 11:35:41,-2932737.590259524,-374.7571178899083
2023-07-05 11:36:01,-2937294.523578571,-374.4322471418305
2023-07-05 11:36:21,-2934904.2205000003,-373.6131823179112
2023-07-05 11:36:42,-2941678.194116667,-373.8192406431036
2023-07-05 11:37:03,-2937165.4365833336,-373.8016858412865
2023-07-05 11:37:23,-2936152.3976,-373.5828388299961
2023-07-05 11:37:44,-2933476.54495,-373.6785465285111
2023-07-05 11:38:04,-2929526.3528166665,-373.8434218062397
2023-07-05 11:38:25,-2920425.9022595235,-372.1876669481068
2023-07-05 11:38:46,-2935758.459733333,-374.4491171482617
2023-07-05 11:39:06,-2938703.8213666664,-374.19729865881584
2023-07-05 11:39:27,-2952435.788916667,-374.71791213827424
2023-07-05 11:39:47,-2939800.5141,-374.4798216311363
2023-07-05 11:40:08,-2920997.923266667,-373.9713856101884
2023-07-05 11:40:29,-2933020.285716667,-373.0727406074093
2023-07-05 11:40:51,-2940861.8918000003,-374.2723051157922
2023-07-05 11:41:11,-2936516.177616667,-374.7264655649197
2023-07-05 11:41:31,-2928350.6485571438,-373.8480459800314
2023-07-05 11:41:52,-2932754.915616667,-373.3038520191112
2023-07-05 11:42:13,-2929309.8155,-373.88949204589903
2023-07-05 11:42:33,-2935948.229916666,-374.1098077427822
2023-07-05 11:42:54,-2932485.8736166665,-374.48315601157583
2023-07-05 11:43:14,-2928710.7227166668,-374.3204232744995
2023-07-05 11:43:35,-2942595.931069048,-373.9228280067832
2023-07-05 11:43:56,-2923133.0052666664,-373.6545937849024
2023-07-05 11:44:17,-2942647.0896,-374.4560076050613
2023-07-05 11:44:37,-2934812.092466667,-373.6910146721687
2023-07-05 11:44:58,-2937422.074197619,-374.610494953467
2023-07-05 11:45:19,-2919095.299233333,-373.640902617801
2023-07-05 11:45:39,-2920900.9928809525,-372.5952729991548
2023-07-05 11:45:59,-2935917.103616667,-374.29326338963
2023-07-05 11:46:20,-2927553.4178166664,-372.6766454747001
2023-07-05 11:46:40,-2922244.913,-372.49561345466367
2023-07-05 11:47:00,-2921002.924383333,-374.0612390532545
2023-07-05 11:47:21,-2943011.2724666665,-374.07574445174
2023-07-05 11:47:42,-2908330.287316667,-372.5998413320274
2023-07-05 11:48:03,-2938885.6334,-374.0284922634981
2023-07-05 11:48:24,-2930493.1743166666,-373.5546578653531
2023-07-05 11:48:44,-2929032.672128572,-373.4336555692828
2023-07-05 11:49:04,-2924540.2437333334,-373.08739760057375
2023-07-05 11:49:26,-2932778.727545238,-373.8621314341846
2023-07-05 11:49:46,-2930721.247616667,-373.69591765472313
2023-07-05 11:50:07,-2922836.1138833333,-373.3096270368922
2023-07-05 11:50:28,-2923365.8049333333,-373.44869636339934
2023-07-05 11:50:49,-2926559.582547619,-373.3704993788008
2023-07-05 11:51:09,-2925105.7258166666,-373.8300109666404
2023-07-05 11:51:30,-2946120.5954476194,-374.1878459315689
2023-07-05 11:51:50,-2936430.1626833333,-373.9928977547948
2023-07-05 11:52:11,-2928670.5637666667,-373.7337124020887
2023-07-05 11:52:31,-2931716.6182500003,-373.6368457864433
2023-07-05 11:52:52,-2937309.7389666666,-373.8735589919063
2023-07-05 11:53:12,-2943789.2034,-373.78216228473775
2023-07-05 11:53:33,-2937562.356283333,-373.8707651341247
2023-07-05 11:53:54,-2927397.543409524,-374.11926073339424
2023-07-05 11:54:14,-2934313.8110333337,-373.68908495367344
2023-07-05 11:54:35,-2938299.4449833333,-374.10910784763655
2023-07-05 11:54:55,-2949661.637133333,-374.6228823027439
2023-07-05 11:55:16,-2930287.8620166667,-374.3564399763065
2023-07-05 11:55:37,-2939870.7596166665,-373.3447589756956
2023-07-05 11:55:58,-2932413.4132666667,-373.90480768977983
2023-07-05 11:56:18,-2938912.625283333,-374.106182182248
2023-07-05 11:56:39,-2941768.200859524,-374.0017662922816
2023-07-05 11:56:59,-2919040.51535,-373.31680617372575
2023-07-05 11:57:19,-2922514.8449333333,-373.0488053137884
2023-07-05 11:57:40,-2940227.0162500003,-374.0426897707115
2023-07-05 11:58:01,-2921079.2849166663,-373.3601504413207
2023-07-05 11:58:22,-2924471.456766667,-374.2882829293994
2023-07-05 11:58:43,-2928681.496142857,-373.78863759398496
2023-07-05 11:59:03,-2929080.6683666664,-374.2140081929606
2023-07-05 11:59:24,-2938520.6458,-374.49093884514434
2023-07-05 11:59:45,-2938906.11445,-374.6379459388532
2023-07-05 12:00:06,-2936149.394361905,-373.8283097737497
2023-07-05 12:00:26,-2941333.7097500004,-373.3837182036784
2023-07-05 12:00:46,-2924598.68575,-373.5371049459548
2023-07-05 12:01:07,-2928336.6610666662,-372.7088451579154
2023-07-05 12:01:28,-2936576.032990476,-373.70565741164177
2023-07-05 12:01:48,-2927294.6133,-373.8420102842918
2023-07-05 12:02:09,-2927512.4306666665,-374.315633241216
2023-07-05 12:02:29,-2935205.3403000003,-373.8548068129709
2023-07-05 12:02:51,-2930142.2157833334,-373.8943746802231
2023-07-05 12:03:11,-2938863.702933334,-374.1370534260961
2023-07-05 12:03:32,-2932606.5091166664,-374.1987812767077
2023-07-05 12:03:53,-2941034.7867,-374.3119504710809
2023-07-05 12:04:13,-2934843.6118833334,-375.1523021140127
2023-07-05 12:04:34,-2933469.5582,-375.0620832183001
2023-07-05 12:04:55,-2921427.9182666666,-373.84939700228085
2023-07-05 12:05:15,-2928337.6554,-374.4082964527027
2023-07-05 12:05:36,-2922717.18205,-373.9516220101948
2023-07-05 12:05:56,-2925212.3510166667,-374.0572308195007
2023-07-05 12:06:17,-2937927.0173619045,-374.3144150807192
2023-07-05 12:06:38,-2926210.2294666665,-373.3657809237996
2023-07-05 12:06:58,-2928541.0438,-374.1412819236061
2023-07-05 12:07:18,-2935426.43845,-374.3234881967213
2023-07-05 12:07:39,-2937033.146383333,-373.3031249342797
2023-07-05 12:08:00,-2934132.7602166664,-374.3418059219203
2023-07-05 12:08:21,-2928985.4655166664,-373.2354739785512
2023-07-05 12:08:41,-2919799.9228666667,-372.826207860034
2023-07-05 12:09:01,-2952009.16325,-374.51606467824047
2023-07-05 12:09:23,-2928819.9305,-373.3833109276989
2023-07-05 12:09:43,-2930480.079233333,-373.9052310324406
2023-07-05 12:10:04,-2919260.087433333,-373.7246330317336
2023-07-05 12:10:25,-2922979.5371000003,-373.7988336603872
2023-07-05 12:10:46,-2937847.3548761904,-373.8564816866527
2023-07-05 12:11:07,-2928348.8194,-372.9023534920016
2023-07-05 12:11:27,-2937399.32795,-373.80294055118105
2023-07-05 12:11:48,-2934480.96545,-373.4880418724077
2023-07-05 12:12:09,-2927621.9304333334,-373.95352700124977
2023-07-05 12:12:30,-2921371.6257,-373.7589521329201
2023-07-05 12:12:50,-2932143.780171429,-373.3478081116158
2023-07-05 12:13:11,-2927844.194466667,-373.6597751633987
2023-07-05 12:13:32,-2922826.7243,-374.4022049099836
2023-07-05 12:13:53,-2935496.716075,-374.3028192841776
2023-07-05 12:14:14,-2938634.1626,-374.3377724801886
2023-07-05 12:14:35,-2934543.484654762,-374.6251716906946
2023-07-05 12:14:56,-2926488.791383333,-374.2925526505945
2023-07-05 12:15:17,-2932972.5752,-373.97836007597095
2023-07-05 12:15:38,-2937031.91535,-373.98633689282457
2023-07-05 12:15:59,-2926599.40635,-374.4102242899119
2023-07-05 12:16:20,-2945406.2865000004,-374.5877899549344
2023-07-05 12:16:40,-2934935.7618333334,-374.0453378799688
2023-07-05 12:17:00,-2931963.640366667,-374.4777300689297
2023-07-05 12:17:21,-2929189.5862833336,-373.6146131107069
2023-07-05 12:17:42,-2921501.7337,-374.0904855442177
2023-07-05 12:18:02,-2927735.141183333,-373.5801898551675
2023-07-05 12:18:23,-2934463.722875,-374.0358557610613
2023-07-05 12:18:44,-2939373.5101119047,-374.3865315861529
2023-07-05 12:19:05,-2941075.6202,-375.0320984378064
2023-07-05 12:19:25,-2934991.3208,-374.12508310520144
2023-07-05 12:19:46,-2923826.0338333333,-374.1769371864208
2023-07-05 12:20:06,-2930826.70245,-374.7425523297726
2023-07-05 12:20:27,-2925396.7864666665,-373.06409829501416
2023-07-05 12:20:48,-2931876.3852166664,-373.2917947717518
2023-07-05 12:21:09,-2918748.348083333,-373.4333409372352
2023-07-05 12:21:30,-2922552.72235,-373.7345817931577
2023-07-05 12:21:51,-2925392.4379833336,-373.8763982410424
2023-07-05 12:22:12,-2928284.269016667,-373.81411120559954
2023-07-05 12:22:32,-2932574.925516667,-374.40256970333417
2023-07-05 12:22:53,-2930093.1829666663,-373.7242787645292
2023-07-05 12:23:14,-2928982.9604166667,-373.2763168917596
2023-07-05 12:23:35,-2931541.32395,-373.8799655577299
2023-07-05 12:23:56,-2932657.6803380954,-374.34911861852027
2023-07-05 12:24:17,-2936142.3915333333,-374.356222331112
2023-07-05 12:24:37,-2931581.4399,-373.535386844676
2023-07-05 12:24:58,-2943244.5166833336,-374.3509697387423
2023-07-05 12:25:19,-2933960.0742333336,-374.3501052287581
2023-07-05 12:25:39,-2938311.8195,-374.1717481379852
2023-07-05 12:26:00,-2929715.29295,-374.08450794788274
2023-07-05 12:26:21,-2934777.128119048,-374.133427130412
2023-07-05 12:26:42,-2946612.510833333,-375.10374462929
2023-07-05 12:27:03,-2940157.15745,-374.8269633986928
2023-07-05 12:27:24,-2938679.36905,-375.12340887987966
2023-07-05 12:27:45,-2944731.112933333,-374.9168543905636
2023-07-05 12:28:06,-2930632.0297,-374.2245135029098
2023-07-05 12:28:26,-2947255.475533333,-375.1288477819278
2023-07-05 12:28:46,-2929347.2597000003,-373.7863311413504
2023-07-05 12:29:08,-2951744.6302,-375.2585379626597
2023-07-05 12:29:29,-2930561.656895238,-374.04380639454894
2023-07-05 12:29:49,-2936336.9514333336,-374.2489284643951
2023-07-05 12:30:10,-2937707.8716,-374.23670830075577
2023-07-05 12:30:31,-2946186.4576666667,-375.1885368571987
2023-07-05 12:30:52,-2952907.033983333,-375.1208800468872
2023-07-05 12:31:12,-2937290.8346,-374.8360720667841
2023-07-05 12:31:33,-2936025.2235166663,-373.8235158004023
2023-07-05 12:31:55,-2934239.3088166667,-374.0486575369329
2023-07-05 12:32:16,-2941223.5449,-374.55180407737896
2023-07-05 12:32:37,-2930406.4700690475,-374.27156833735256
2023-07-05 12:32:58,-2939119.37495,-375.7692789435837
2023-07-05 12:33:19,-2941016.34675,-375.1181890827975
2023-07-05 12:33:39,-2942975.8826809525,-374.5428081481961
2023-07-05 12:34:00,-2921863.5869333334,-373.3491095748134
2023-07-05 12:34:21,-2926765.0028,-374.161344804982
2023-07-05 12:34:41,-2933172.8567666668,-374.487794017094
2023-07-05 12:35:01,-2930667.7206452377,-373.6502467338317
2023-07-05 12:35:22,-2932958.3345500003,-373.89686374253824
2023-07-05 12:35:43,-2934947.1246666666,-373.80525496732025
2023-07-05 12:36:04,-2920179.3546,-372.5805586233716
2023-07-05 12:36:25,-2927646.120597619,-373.45114622733473
2023-07-05 12:36:46,-2925458.3357999995,-373.8652045365407
2023-07-05 12:37:08,-2947961.392016667,-375.01638708836
2023-07-05 12:37:29,-2935417.916875,-374.5547314095449
2023-07-05 12:37:49,-2935555.1294,-374.84540927909575
2023-07-05 12:38:11,-2922471.7303,-373.1072309748941
2023-07-05 12:38:32,-2939427.087925,-374.6380260443864
2023-07-05 12:38:53,-2930268.585066667,-373.6306896821261
2023-07-05 12:39:14,-2939093.1825166666,-374.6342466966087
2023-07-05 12:39:35,-2933543.2205,-373.7798694835073
2023-07-05 12:39:56,-2940319.4722666666,-374.49991414634144
2023-07-05 12:40:16,-2927934.911983333,-373.8930533446232
2023-07-05 12:40:37,-2926415.6675,-373.9681289396411
2023-07-05 12:40:58,-2931051.889816667,-373.7633184942717
2023-07-05 12:41:19,-2937290.442492857,-373.81520343951536
2023-07-05 12:41:40,-2934222.8228166667,-373.95174433635833
2023-07-05 12:42:01,-2928476.058316666,-373.25469612685214
2023-07-05 12:42:22,-2934761.3111166665,-374.5479881730267
2023-07-05 12:42:43,-2931055.234358333,-374.1786879979104
2023-07-05 12:43:04,-2931200.126045238,-374.04119889574537
2023-07-05 12:43:25,-2938485.1875476195,-374.1364956549936
2023-07-05 12:43:46,-2939116.400133333,-374.1524417482061
2023-07-05 12:44:08,-2936509.806430952,-374.1370101701545
2023-07-05 12:44:29,-2929013.4228000003,-374.48448278119673
2023-07-05 12:44:49,-2936975.1138547617,-374.613783766149
2023-07-05 12:45:10,-2935372.91515,-374.2021101722457
2023-07-05 12:45:32,-2942510.0602,-374.94355388732953
2023-07-05 12:45:52,-2938788.699197619,-374.4087383603568
2023-07-05 12:46:13,-2946092.9253714285,-374.80346217940377
2023-07-05 12:46:34,-2936046.6619464285,-374.8312376425856
2023-07-05 12:46:55,-2934678.2825166667,-374.0376404845643
2023-07-05 12:47:16,-2922818.77387619,-374.0733177405695
2023-07-05 12:47:37,-2939512.2412,-374.2957650166308
2023-07-05 12:47:58,-2931802.5684,-373.8705243016943
2023-07-05 12:48:19,-2927377.2235809523,-373.43700427129176
2023-07-05 12:48:40,-2943713.5304666664,-375.1161724228325
2023-07-05 12:49:01,-2935450.152934524,-374.9136013200026
2023-07-05 12:49:22,-2936385.6629833337,-374.261496279859
2023-07-05 12:49:43,-2924307.440716667,-373.5465738528817
2023-07-05 12:50:04,-2940713.658083333,-374.2985403304814
2023-07-05 12:50:25,-2924066.8960452382,-373.6133511311037
2023-07-05 12:50:45,-2917270.597283333,-373.8190590873635
2023-07-05 12:51:07,-2927228.771583333,-374.609152271398
2023-07-05 12:51:27,-2937258.1021,-374.1949823943662
2023-07-05 12:51:48,-2926756.881533333,-374.3707228718887
2023-07-05 12:52:09,-2931537.171195238,-374.1611393426618
2023-07-05 12:52:30,-2934959.5475333333,-374.4128045475275
2023-07-05 12:52:51,-2927274.461333333,-374.1275957419018
2023-07-05 12:53:12,-2931981.00305,-374.3294008833464
2023-07-05 12:53:33,-2932211.9257738097,-374.61141165720255
2023-07-05 12:53:53,-2935490.024904762,-375.0827499509708
2023-07-05 12:54:14,-2929865.5431666668,-374.09885191752034
2023-07-05 12:54:35,-2940700.052969048,-374.70413542348473
2023-07-05 12:54:56,-2926023.1840214287,-373.6372466472304
2023-07-05 12:55:17,-2918338.2464571428,-373.0581782577581
2023-07-05 12:55:38,-2926848.7097166665,-373.64118954758186
2023-07-05 12:55:59,-2931107.398483333,-374.6972044043652
2023-07-05 12:56:19,-2930309.4493499994,-373.6249861120125
2023-07-05 12:56:39,-2936464.5402666666,-373.85991353040765
2023-07-05 12:56:59,-2933858.9504500004,-374.5166885654341
2023-07-05 12:57:19,-2924364.377483333,-373.8066947643979
2023-07-05 12:57:40,-2926771.479766667,-374.76423797651074
2023-07-05 12:58:01,-2935618.947016666,-373.6838530442685
2023-07-05 12:58:21,-2931825.690519048,-374.3661593879293
2023-07-05 12:58:43,-2931192.0852500005,-374.1095188126546
2023-07-05 12:59:03,-2933287.680833333,-374.0635215008157
2023-07-05 12:59:25,-2933853.081983333,-374.2756923577235
2023-07-05 12:59:46,-2937902.78605,-374.91737634832936
2023-07-05 13:00:07,-2935309.8144166665,-374.1652363376438
2023-07-05 13:00:28,-2937834.9271166665,-374.7736844059406
2023-07-05 13:00:50,-2929782.582109524,-374.29804535117927
2023-07-05 13:01:10,-2465102.933652381,-372.5588255650818
2023-07-05 13:01:31,-2921879.292383333,-374.1657466934647
2023-07-05 13:01:51,-2927894.6807833333,-374.4861812410001
2023-07-05 13:02:12,-2932673.2810333334,-373.6645222698351
2023-07-05 13:02:33,-2938015.860933333,-374.1288239109073
2023-07-05 13:02:53,-2942511.5085166665,-374.60051820380414
2023-07-05 13:03:14,-2934019.442933333,-374.2514432018834
2023-07-05 13:03:35,-2929881.4437,-374.15115799727255
2023-07-05 13:03:55,-2932688.7761500003,-373.86250661625706
2023-07-05 13:04:16,-2931523.5438880958,-374.0066473848963
2023-07-05 13:04:37,-2939847.131333333,-374.35461890184325
2023-07-05 13:04:58,-2929410.7270416664,-374.4961245910222
2023-07-05 13:05:19,-2941083.3087833333,-374.82072113432446
2023-07-05 13:05:41,-2930913.114804762,-373.7983873481847
2023-07-05 13:06:02,-2923882.430833333,-374.17937244068895
2023-07-05 13:06:22,-2938884.9733166667,-373.8272575747703
2023-07-05 13:06:43,-2939596.929590476,-374.2910606554173
2023-07-05 13:07:04,-2931771.54045,-374.3336667749903
2023-07-05 13:07:25,-2928027.831019048,-374.0056771888802
2023-07-05 13:07:46,-2940742.12395,-374.1718301018092
2023-07-05 13:08:07,-2942353.72395,-374.49243237279336
2023-07-05 13:08:27,-2925342.363233333,-374.0757850065189
2023-07-05 13:08:48,-2944092.2904666667,-374.8996157918818
2023-07-05 13:09:08,-2931743.4353916664,-374.26620391772775
2023-07-05 13:09:30,-2935657.768666667,-373.525552919708
2023-07-05 13:09:50,-2935556.8254166665,-374.5004718727593
2023-07-05 13:10:11,-2935996.066371429,-373.968048619722
2023-07-05 13:10:32,-2934838.801566667,-374.53194486903135
2023-07-05 13:10:53,-2932237.031216666,-374.2827422740905
2023-07-05 13:11:14,-2934013.6703500003,-373.5528253792564
2023-07-05 13:11:35,-2943886.7437833333,-374.5027409204143
2023-07-05 13:11:55,-2935711.2488,-374.7231225557517
2023-07-05 13:12:16,-2943690.4009809527,-374.2461868831169
2023-07-05 13:12:37,-2938556.9764833334,-374.0309901002996
2023-07-05 13:12:57,-2927213.3175,-373.6861713466675
2023-07-05 13:13:18,-2930125.372059524,-374.0047635139552
2023-07-05 13:13:39,-2933384.2415833334,-374.1783754406581
2023-07-05 13:14:01,-2926774.6770083336,-374.0420505398725
2023-07-05 13:14:21,-2935014.135241667,-373.900785742213
2023-07-05 13:14:42,-2949549.2931333333,-374.53368314313656
2023-07-05 13:15:04,-2938777.801766667,-374.700768514267
2023-07-05 13:15:25,-2940887.454052381,-374.65551711947626
2023-07-05 13:15:45,-2929964.066883333,-374.3699113435763
2023-07-05 13:16:05,-2935968.4019023813,-373.5337821115903
2023-07-05 13:16:27,-2946615.0506,-375.2775279247501
2023-07-05 13:16:47,-2935089.541991667,-374.5552819712632
2023-07-05 13:17:08,-2941286.657816667,-373.8081372637847
2023-07-05 13:17:29,-2933094.615716667,-373.9432022332506
2023-07-05 13:17:50,-2928708.0662166667,-374.2566226217032
2023-07-05 13:18:11,-2940347.63775,-373.7282485519037
2023-07-05 13:18:31,-2929288.9970500004,-375.1748912172371
2023-07-05 13:18:52,-2953500.9165166663,-374.9865254513458
2023-07-05 13:19:12,-2941869.445066666,-374.40091899477807
2023-07-05 13:19:33,-2934011.68325,-374.6860762767494
2023-07-05 13:19:54,-2929419.0058888886,-374.4038684124813
2023-07-05 13:20:15,-2937412.4611,-374.0760956850476
2023-07-05 13:20:36,-2936308.6182833333,-374.3255347463745
2023-07-05 13:20:57,-2937925.13705,-374.5998589450291
2023-07-05 13:21:18,-2937154.6134166666,-374.2144499510285
2023-07-05 13:21:39,-2935358.4027166665,-374.36693120409234
2023-07-05 13:21:59,-2942461.50935,-374.3665310727095
2023-07-05 13:22:20,-2931346.493616666,-373.7343618322597
2023-07-05 13:22:42,-2940017.280083333,-374.1180372974029
2023-07-05 13:23:02,-2929809.5288583334,-373.53286120672857
2023-07-05 13:23:24,-2930679.0778857144,-373.4004674529224
2023-07-05 13:23:44,-2932218.493714285,-373.8895156422764
